Unavngivet regneark - Ark1(1)
title;description;artist;culture;teaserText;url;image;regularImage;largeImage;date;medium;accessionNumber;galleryInformation
Saints Catherine of Alexandria, Barbara, Agatha, and Margaret;Giovanni di Paolo (Giovanni di Paolo di Grazia) (Italian, Siena 1398–1482 Siena);Giovanni di Paolo (Giovanni di Paolo di Grazia);;<p>Giovanni di Paolo (Giovanni di Paolo di Grazia) (Italian, Siena 1398–1482 Siena) </p><p>Date: ca. 1470<br/>Accession Number: 32.100.83a–d</p>;"/art/collection/search/436514?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=336";https://images.metmuseum.org/CRDImages/ep/mobile-large/DT2830.jpg;ep/web-additional/DT2830.jpg;ep/web-large/DT2830.jpg;ca. 1470;Tempera on wood, gold ground;32.100.83a–d;Not on view
Vase (vase chinois) (one of a pair);Sèvres Manufactory (French, 1740–present);Sèvres Manufactory;French, Sèvres;<p>Sèvres Manufactory (French, 1740–present) </p><p>Date: 1791<br/>Accession Number: 1971.206.23</p>;"/art/collection/search/205427?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=337";https://images.metmuseum.org/CRDImages/es/mobile-large/DP156524.jpg;es/web-additional/DP156524.jpg;es/web-large/DP156524.jpg;1791;"Hard-paste porcelain decorated in black enamel, platinum, two tones of gold; gilt metal; interior metal rod";1974.26.23;On view at The Met Fifth Avenue in <a href='https://maps.metmuseum.org/?feature=LTczLjk2NDEzMjYsNDAuNzc5MzkyMDRAbG1ANTE0MTA4NzI4NDky' target='_blank'>Gallery 524</a>
Blade and Mounting for a Dagger (Tantō);;;Japanese;"<p>Date: blade, 19th century; mounting, 19th century<br/>Accession Number: 36.25.1700a–c</p>";"/art/collection/search/30873?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=338";https://images.metmuseum.org/CRDImages/aa/mobile-large/LC-36_25_1700-006.jpg;aa/web-additional/LC-36_25_1700-006.jpg;aa/web-large/LC-36_25_1700-006.jpg;"blade, 19th century; mounting, 19th century";Steel, wood, lacquer, rayskin (samé), thread, gold, silver;36.25.1700a–c;Not on view
Blade and Mounting for a Dagger (Tantō);;;Japanese;"<p>Date: blade, 19th century; mounting, 19th century<br/>Accession Number: 91.2.35</p>";"/art/collection/search/21872?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=339";https://images.metmuseum.org/CRDImages/aa/mobile-large/LC-91_2_35-009.jpg;aa/web-additional/LC-91_2_35-009.jpg;aa/web-large/LC-91_2_35-009.jpg;"blade, 19th century; mounting, 19th century";Steel, wood, silver, copper-gold alloy (shakudō), copper, gold;91.02.35;Not on view
Calligraphy;Lu Yingyang (Chinese, active early 17th century);Lu Yingyang;China;<p>Lu Yingyang (Chinese, active early 17th century) </p><p>Accession Number: 1989.363.107</p>;"/art/collection/search/48965?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=340";https://images.metmuseum.org/CRDImages/as/mobile-large/DP153860.jpg;as/web-additional/DP153860.jpg;as/web-large/DP153860.jpg;;"Folding fan mounted as an album leaf; ink on gold-flecked paper";1995.04.47;Not on view
Octagonal food box with Chinese immortals and floral design;;;Japan (Ryūkyū Islands, now Okinawa Prefecture);<p>Date: 18th century<br/>Accession Number: 2019.106a, b</p>;"/art/collection/search/53733?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=341";https://images.metmuseum.org/CRDImages/as/mobile-large/DP-17989-106.jpg;as/web-additional/DP-17989-106.jpg;as/web-large/DP-17989-106.jpg;18th century;"Lacquered wood; mother-of-pearl inlay, gold leaf application on black ground and gilded metal net inserts";2019.106a, b;Not on view
Lotus Sutra, Chapters 12 and 14;;;Japan;<p>Date: ca. 1667<br/>Accession Number: 2015.300.5a, b</p>;"/art/collection/search/54782?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=342";https://images.metmuseum.org/CRDImages/as/mobile-large/DP701681_crd.jpg;as/web-additional/DP701681_crd.jpg;as/web-large/DP701681_crd.jpg;ca. 1667;"Two handscrolls; gold, silver on indigo-dyed paper";2015.300.5a, b;Not on view
Ten Thousand Miles along the Yellow River;Unidentified artist Chinese, active late 17th–early 18th century;Unidentified artist;China;<p>Unidentified artist Chinese, active late 17th–early 18th century</p><p>Date: datable to 1690–1722<br/>Accession Number: 2006.272a, b</p>;"/art/collection/search/73299?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=343";https://images.metmuseum.org/CRDImages/as/mobile-large/DP163345_crd.jpg;as/web-additional/DP163345_crd.jpg;as/web-large/DP163345_crd.jpg;datable to 1690–1722;"Two handscrolls; ink, color, and gold on silk";2006.272a, b;Not on view
"Frontal Plate from a Shaffron (Horse&#39;s Head Defense)";;;Tibetan;<p>Date: 16th–17th century<br/>Accession Number: 2008.291</p>;"/art/collection/search/35638?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=344";https://images.metmuseum.org/CRDImages/aa/mobile-large/DP286131.jpg;aa/web-additional/DP286131.jpg;aa/web-large/DP286131.jpg;16th–17th century;Iron, gold, silver;2012.51.00;Not on view
Glass cooler (seau à verre);Saint-Cloud factory (French, mid-1690s–1766);Saint-Cloud factory;French, Saint-Cloud;<p>Saint-Cloud factory (French, mid-1690s–1766) </p><p>Date: ca. 1725–30<br/>Accession Number: 50.211.136</p>;"/art/collection/search/200840?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=345";https://images.metmuseum.org/CRDImages/es/mobile-large/DP169174.jpg;es/web-additional/DP169174.jpg;es/web-large/DP169174.jpg;ca. 1725–30;Soft-paste porcelain decorated in polychrome enamels, gold;53.33.16;Not on view
Linstock;;;Italian;<p>Date: ca. 1580<br/>Accession Number: 14.25.252</p>;"/art/collection/search/26684?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=346";https://images.metmuseum.org/CRDImages/aa/mobile-large/14.25.252_001dec2014.jpg;aa/web-additional/14.25.252_001dec2014.jpg;aa/web-large/14.25.252_001dec2014.jpg;ca. 1580;Steel, wood, gold;14.29.12;Not on view
"Kesa (Buddhist priest&#39;s robe)";Japanese , late Edo to early Meiji period;Japanese;Japanese;<p>Japanese , late Edo to early Meiji period</p><p>Date: late 19th to early 20th century<br/>Accession Number: 1975.1.1934</p>;"/art/collection/search/460774?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=347";https://images.metmuseum.org/CRDImages/rl/mobile-large/DP265189.jpg;rl/web-additional/DP265189.jpg;rl/web-large/DP265189.jpg;late 19th to early 20th century;"Silk, gold leaf on lacquered paper strip, and gold leaf on lacquered paper-strip-wrapped cotton, warp-float-faced 4/1 satin weave with weft-float-faced 1/2 ""z"" twill interlacings of secondary binding warps and supplementary patterning wefts.";1975.33.14;Not on view
Necklet (Musi);;;;<p>Date: 18th–19th century<br/>Accession Number: 15.95.49</p>;"/art/collection/search/446747?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=348";https://images.metmuseum.org/CRDImages/is/mobile-large/15.95.49.jpg;is/web-additional/15.95.49.jpg;is/web-large/15.95.49.jpg;18th–19th century;Gold;16.35.49;Not on view
Necklet;;;;<p>Date: 18th–19th century<br/>Accession Number: 15.95.47</p>;"/art/collection/search/446746?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=349";https://images.metmuseum.org/CRDImages/is/mobile-large/15.95.47.jpg;is/web-additional/15.95.47.jpg;is/web-large/15.95.47.jpg;18th–19th century;Gold;16.35.47;Not on view
Ritual Bowl;Myōchin Munesuke (Japanese, 1688–1735);Myōchin Munesuke;Japan;<p>Myōchin Munesuke (Japanese, 1688–1735) </p><p>Date: 1716<br/>Accession Number: 36.120.664</p>;"/art/collection/search/53631?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=350";/content/img/placeholders/NoImageAvailableIcon.png;/content/img/placeholders/NoImageAvailableIcon.png;/content/img/placeholders/noimage534x534.png;1716;Hammered iron with gold leaf on interior;38.11.04;Not on view
Sword Belt;;;Tibetan;<p>Date: ca. 1750–ca. 1850<br/>Accession Number: 2014.262.2a, b</p>;"/art/collection/search/651998?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=351";https://images.metmuseum.org/CRDImages/aa/mobile-large/DP330538.jpg;aa/web-additional/DP330538.jpg;aa/web-large/DP330538.jpg;ca. 1750–ca. 1850;Leather, iron, copper alloy, gold;2014.262.2a, b;Not on view
The Fabulous Creature Buraq;;;;<p>Date: ca. 1660–80<br/>Accession Number: 1992.17</p>;"/art/collection/search/453334?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=352";https://images.metmuseum.org/CRDImages/is/mobile-large/DP231324.jpg;is/web-additional/DP231324.jpg;is/web-large/DP231324.jpg;ca. 1660–80;Opaque watercolor and gold on paper;1992.17.00;Not on view
Manuscript Illumination with the Assumption of the Virgin in an Initial G, from a Gradual;Attributed to Cosmè Tura (Cosimo di Domenico di Bonaventura) (Italian, Ferrara ca. 1433–1495 Ferrara);Cosmè Tura (Cosimo di Domenico di Bonaventura);Italian;<p>Attributed to Cosmè Tura (Cosimo di Domenico di Bonaventura) (Italian, Ferrara ca. 1433–1495 Ferrara) </p><p>Date: 1450–60<br/>Accession Number: 11.50.3</p>;"/art/collection/search/463544?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=353";https://images.metmuseum.org/CRDImages/md/mobile-large/DT201108.jpg;md/web-additional/DT201108.jpg;md/web-large/DT201108.jpg;1450–60;Tempera, ink, and gold on parchment;11.50.03;Not on view
The Chinese Emperor;Höchst Manufactory (German, 1746–1796);Höchst Manufactory;German, Höchst;<p>Höchst Manufactory (German, 1746–1796) </p><p>Date: ca. 1766<br/>Accession Number: 50.211.217</p>;"/art/collection/search/200907?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=354";https://images.metmuseum.org/CRDImages/es/mobile-large/DP169241.jpg;es/web-additional/DP169241.jpg;es/web-large/DP169241.jpg;ca. 1766;Hard-paste porcelain decorated in polychrome enamels, gold;53.34.37;Not on view
"""The Battle of Pashan Begins"", Folio 243v from the Shahnama (Book of Kings) of Shah Tahmasp";"Abu&#39;l Qasim Firdausi (Iranian, Paj ca. 940/41–1020 Tus)";Abu'l Qasim Firdausi;;"<p>Abu&#39;l Qasim Firdausi (Iranian, Paj ca. 940/41–1020 Tus) </p><p>Date: ca. 1530–35<br/>Accession Number: 1970.301.37</p>";"/art/collection/search/452146?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=355";https://images.metmuseum.org/CRDImages/is/mobile-large/DP108590.jpg;is/web-additional/DP108590.jpg;is/web-large/DP108590.jpg;ca. 1530–35;Opaque watercolor, ink, silver, and gold on paper;1975.01.37;Not on view
Wheellock Pistol;;;French;<p>Date: ca. 1580–1600<br/>Accession Number: 2018.856.9</p>;"/art/collection/search/788261?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=356";https://images.metmuseum.org/CRDImages/aa/mobile-large/DP-17852-007.jpg;aa/web-additional/DP-17852-007.jpg;aa/web-large/DP-17852-007.jpg;ca. 1580–1600;Steel, wood, staghorn, mother-of-pearl, gold;2032.16.09;Not on view
Helmet Crest (Maidate);;;Japanese;<p>Date: 19th century<br/>Accession Number: 36.25.242</p>;"/art/collection/search/24130?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=357";/content/img/placeholders/NoImageAvailableIcon.png;/content/img/placeholders/NoImageAvailableIcon.png;/content/img/placeholders/noimage534x534.png;19th century;Copper, gold, brass, silver;36.29.02;Not on view
Seven-Panel Buddhist Monk’s Vestment (Shichijō kesa) with Lotus Arabesque;;;Japan;<p>Date: dated 1796<br/>Accession Number: 19.93.21</p>;"/art/collection/search/68324?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=358";https://images.metmuseum.org/CRDImages/as/mobile-large/43948.jpg;as/web-additional/43948.jpg;as/web-large/43948.jpg;dated 1796;Twill-weave silk with gold supplementary weft patterning (kinran);20.33.21;Not on view
Sword Guard (<i>Tsuba</i>) with the Carp and Seaweed Motif (藻鯉図鐔);Kansai (Japanese, Edo, 1841–1918);Kansai;Japanese;<p>Kansai (Japanese, Edo, 1841–1918) </p><p>Date: dated 1868 (Keiō 4, 5th month)<br/>Accession Number: 91.1.759</p>;"/art/collection/search/35178?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=359";https://images.metmuseum.org/CRDImages/aa/mobile-large/DP-15451-003.jpg;aa/web-additional/DP-15451-003.jpg;aa/web-large/DP-15451-003.jpg;dated 1868 (Keiō 4, 5th month);Iron, gold, copper-gold alloy (<i>shakudō</i>);91.13.39;Not on view
Courtesan and her Attendants under a Willow Tree;Unchō 雲潮 (Japanese, active late 18th century);Unchō 雲潮;Japan;<p>Unchō 雲潮 (Japanese, active late 18th century) </p><p>Date: 1796<br/>Accession Number: 2015.300.141</p>;"/art/collection/search/53447?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=360";https://images.metmuseum.org/CRDImages/as/mobile-large/DP-12232-132.jpg;as/web-additional/DP-12232-132.jpg;as/web-large/DP-12232-132.jpg;1796;"Hanging scroll; ink, color, and gold on silk";2020.02.21;Not on view
Decorative Drawing;;;;<p>Date: first half 15th century<br/>Accession Number: 41.46</p>;"/art/collection/search/450385?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=361";https://images.metmuseum.org/CRDImages/is/mobile-large/sf41-46r.jpg;is/web-additional/sf41-46r.jpg;is/web-large/sf41-46r.jpg;first half 15th century;Ink, watercolor, and gold on paper;41.46.00;Not on view
Armor: Helmet;;;China;<p>Date: 18th century<br/>Accession Number: 30.75.37a–m</p>;"/art/collection/search/68533?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=362";/content/img/placeholders/NoImageAvailableIcon.png;/content/img/placeholders/NoImageAvailableIcon.png;/content/img/placeholders/noimage534x534.png;18th century;"(a) White metal / brocaded
 
 (b) Silk / Brocaded
 
 (c) Silk; gold; metal / Brocaded
 
 (d) Silk; gold; metal / Brocaded
 
 (e) Silk; gold; metal / Brocaded
 
 (f) Silk; gold; metal / Brocaded";30.75.37a–m;Not on view
"Portrait of a Man with a Moor&#39;s Head on His Signet Ring";Conrad Faber von Creuznach (German, Kreuznach, active by 1524–died 1552/53 Frankfurt);Conrad Faber von Creuznach;;<p>Conrad Faber von Creuznach (German, Kreuznach, active by 1524–died 1552/53 Frankfurt) </p><p>Accession Number: 12.75</p>;"/art/collection/search/436286?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=363";https://images.metmuseum.org/CRDImages/ep/mobile-large/DP280792.jpg;ep/web-additional/DP280792.jpg;ep/web-large/DP280792.jpg;;Oil, gold, and white metal on linden;13.15;Not on view
"""Isfandiyar&#39;s Fifth Course: He Slays the Simurgh"", Folio from a Shahnama (Book of Kings)";"Abu&#39;l Qasim Firdausi (Iranian, Paj ca. 940/41–1020 Tus)";Abu'l Qasim Firdausi;;"<p>Abu&#39;l Qasim Firdausi (Iranian, Paj ca. 940/41–1020 Tus) </p><p>Date: ca. 1330–40<br/>Accession Number: 1974.290.28</p>";"/art/collection/search/452653?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=364";https://images.metmuseum.org/CRDImages/is/mobile-large/DP108576.jpg;is/web-additional/DP108576.jpg;is/web-large/DP108576.jpg;ca. 1330–40;Ink, opaque watercolor, gold, and silver on paper;1978.50.28;Not on view
Bamboo in a spring thunderstorm;After Tang Yin (Chinese, 1470–1524);Tang Yin;China;<p>After Tang Yin (Chinese, 1470–1524) </p><p>Date: 17th century<br/>Accession Number: 1988.394.1</p>;"/art/collection/search/44573?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=365";https://images.metmuseum.org/CRDImages/as/mobile-large/DP153567.jpg;as/web-additional/DP153567.jpg;as/web-large/DP153567.jpg;17th century;"Folding fan mounted as an album leaf; ink on gold-flecked paper";1994.34.01;Not on view
One hundred portraits of Peking opera characters;Unidentified artist;Unidentified artist;China;<p>Unidentified artist</p><p>Date: late 19th–early 20th century<br/>Accession Number: 30.76.299a–xx</p>;"/art/collection/search/51581?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=366";https://images.metmuseum.org/CRDImages/as/mobile-large/DP280073.jpg;as/web-additional/DP280073.jpg;as/web-large/DP280073.jpg;late 19th–early 20th century;"Album of fifty leaves; ink, color, and gold on silk";30.76.299a–xx;Not on view
"""Three Men Before a Castle"", Folio from a Khavarannama (The Book of the East) of ibn Husam al-Din";Maulana Muhammad Ibn Husam ad Din (Iranian, died 1470);Maulana Muhammad Ibn Husam ad Din;;<p>Maulana Muhammad Ibn Husam ad Din (Iranian, died 1470) </p><p>Date: ca. 1476–86<br/>Accession Number: 55.184.1</p>;"/art/collection/search/451327?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=367";https://images.metmuseum.org/CRDImages/is/mobile-large/DP123553.jpg;is/web-additional/DP123553.jpg;is/web-large/DP123553.jpg;ca. 1476–86;Ink, opaque watercolor, and gold on paper;58.04.01;Not on view
Chinese Scholar Contemplating a Waterfall;Follower of Soga Shōhaku (Japanese, 1730–1781);Soga Shōhaku;Japan;<p>Follower of Soga Shōhaku (Japanese, 1730–1781) </p><p>Date: late18th–early 19th century<br/>Accession Number: 1996.104</p>;"/art/collection/search/39581?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=368";https://images.metmuseum.org/CRDImages/as/mobile-large/DP229823.jpg;as/web-additional/DP229823.jpg;as/web-large/DP229823.jpg;late18th–early 19th century;"Two-panel folding screen; ink and gold on paper";1997.44.00;Not on view
Snuffbox with portrait of Louis XVI (1754–1793), King of France;Attributed to P.M.C.;P.M.C.;Swiss, possibly Vevey;<p>Attributed to P.M.C.</p><p>Date: ca. 1790<br/>Accession Number: 17.190.1156</p>;"/art/collection/search/193838?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=369";https://images.metmuseum.org/CRDImages/es/mobile-large/39615.jpg;es/web-additional/39615.jpg;es/web-large/39615.jpg;ca. 1790;"Gold, enamel; ivory";20.29.16;Not on view
Saddle with Pistol Holsters;;;French or Danish;<p>Date: ca. 1770–1780<br/>Accession Number: 04.3.474</p>;"/art/collection/search/25581?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=370";/content/img/placeholders/NoImageAvailableIcon.png;/content/img/placeholders/NoImageAvailableIcon.png;/content/img/placeholders/noimage534x534.png;ca. 1770–1780;Wood, leather, wool, linen, silk, animal hair, iron, gold, tin;04.10.54;Not on view
"Shaffron (Horse&#39;s Head Defense) of Henry II of France, When Dauphin";Attributed to Romain des Ursins (Italian, Milan, recorded in Lyon 1493–95);Romain des Ursins;Franco-Italian;<p>Attributed to Romain des Ursins (Italian, Milan, recorded in Lyon 1493–95) </p><p>Date: ca. 1490–1500, redecorated 1539<br/>Accession Number: 04.3.253</p>;"/art/collection/search/25403?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=371";https://images.metmuseum.org/CRDImages/aa/mobile-large/DP108805.jpg;aa/web-additional/DP108805.jpg;aa/web-large/DP108805.jpg;ca. 1490–1500, redecorated 1539;Steel, gold, brass;04.07.13;Not on view
Bridle, Breast Collar, and Crupper Strap for a Horse;;;French;<p>Date: ca. 1740<br/>Accession Number: 04.3.471a–c</p>;"/art/collection/search/25579?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=372";/content/img/placeholders/NoImageAvailableIcon.png;/content/img/placeholders/NoImageAvailableIcon.png;/content/img/placeholders/noimage534x534.png;ca. 1740;Leather, bronze, gold, iron, tin;04.3.471a–c;Not on view
Pair of Stirrups;;;French;<p>Date: ca. 1740<br/>Accession Number: 04.3.472–.473</p>;"/art/collection/search/25580?&what=Gold&ft=Dragon&offset=300&rpp=100&amp;pos=373";/content/img/placeholders/NoImageAvailableIcon.png;/content/img/placeholders/NoImageAvailableIcon.png;/content/img/placeholders/noimage534x534.png;ca. 1740;Bronze, gold;04.3.472–.473;Not on view
